ID;Species;Treatment;Bloc;phenostageNum;phenophaseText;DOY;Year;Notes
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;76;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;79;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;83;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;86;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;90;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;4;Leaf fully unfolded;93;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;7;Bud is fully set;193;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B2_R7;Prvi;WarmS/WarmF;B2;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;1;Bud swollen;69;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;7;Bud is fully set;72;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;1;Bud swollen;76;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;1;Bud swollen;79;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;83;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;86;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;90;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;93;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;104;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;6;Bud changes color to red or green;193;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B2_R7_nitro;Prvi;WarmS/WarmF_nitro;B2;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;1;Bud swollen;69;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;1;Bud swollen;72;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;1;Bud swollen;76;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;83;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;86;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;90;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;4;Leaf fully unfolded;93;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;6;Bud changes color to red or green;193;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B2_R8;Prvi;WarmS/WarmF;B2;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;1;Bud swollen;72;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;1;Bud swollen;76;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;1;Bud swollen;79;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;83;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;86;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;90;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;93;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;4;Leaf fully unfolded;104;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;7;Bud is fully set;193;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B2_R9;Prvi;WarmS/WarmF;B2;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;1;Bud swollen;59;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;1;Bud swollen;62;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;1;Bud swollen;65;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;69;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;72;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;76;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;79;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;83;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;90;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;93;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B2_R9_nitro;Prvi;WarmS/WarmF_nitro;B2;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;1;Bud swollen;65;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;1;Bud swollen;69;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;1;Bud swollen;72;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;93;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;104;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;6;Bud changes color to red or green;193;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B3_R11;Prvi;WarmS/WarmF;B3;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;65;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;69;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;72;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;76;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;79;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;83;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;90;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;93;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;97;2025;flowering bud emerging
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;104;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;6;Bud changes color to red or green;193;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;6;Bud changes color to red or green;204;2025;NA
Prvi_WarmS/WarmF_B3_R11_nitro;Prvi;WarmS/WarmF_nitro;B3;6;Bud changes color to red or green;211;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;1;Bud swollen;65;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;1;Bud swollen;69;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;1;Bud swollen;72;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;79;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;83;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;93;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;97;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;104;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;7;Bud is fully set;193;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B3_R12;Prvi;WarmS/WarmF;B3;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;65;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;69;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;72;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;76;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;79;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;83;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;90;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;93;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;193;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B3_R12_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;1;Bud swollen;57;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;1;Bud swollen;59;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;1;Bud swollen;62;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;83;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;90;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;93;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;104;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;6;Bud changes color to red or green;193;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B3_R13;Prvi;WarmS/WarmF;B3;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;76;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;79;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;83;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;93;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;97;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;104;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;6;Bud changes color to red or green;193;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B3_R13_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;1;Bud swollen;62;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;1;Bud swollen;65;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;69;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;72;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;76;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;83;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;90;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;93;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;6;Bud changes color to red or green;193;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B3_R14;Prvi;WarmS/WarmF;B3;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;69;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;72;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;76;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;90;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;93;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;97;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;100;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;104;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;6;Bud changes color to red or green;193;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B3_R14_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;7;Bud is fully set;57;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;7;Bud is fully set;59;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;7;Bud is fully set;62;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;1;Bud swollen;72;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;1;Bud swollen;76;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;1;Bud swollen;79;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;93;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;97;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;100;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;104;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;4;Leaf fully unfolded;107;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;6;Bud changes color to red or green;193;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B3_R15;Prvi;WarmS/WarmF;B3;7;Bud is fully set;211;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;57;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;59;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;1;Bud swollen;62;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;69;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;72;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;76;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;83;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;90;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;93;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;97;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;100;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;104;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;193;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;204;2025;NA
Prvi_WarmS/WarmF_B3_R15_nitro;Prvi;WarmS/WarmF_nitro;B3;7;Bud is fully set;211;2025;NA
Quma_CoolS/CoolF_B1_R1;Quma;CoolS/CoolF;B1;7;Bud is fully set;57;2025;NA
Quma_CoolS/CoolF_B1_R1;Quma;CoolS/CoolF;B1;7;Bud is fully set;59;2025;NA
Quma_CoolS/CoolF_B1_R1;Quma;CoolS/CoolF;B1;7;Bud is fully set;62;2025;NA
