#,Date-Time (PDT),Light   (lux),Host Connected,Button Down,Button Up,End of File
1,06-09-2024 13:17:05,15406.08,,,,
2,06-09-2024 13:17:38,,Logged,,,
3,06-09-2024 13:22:05,74588.16,,,,
4,06-09-2024 13:27:05,74813.44,,,,
5,06-09-2024 13:32:05,63733.76,,,,
6,06-09-2024 13:37:05,63692.80,,,,
7,06-09-2024 13:42:05,43028.48,,,,
8,06-09-2024 13:47:05,46428.16,,,,
9,06-09-2024 13:52:05,47308.80,,,,
10,06-09-2024 13:57:05,65495.04,,,,
11,06-09-2024 14:02:05,69283.84,,,,
12,06-09-2024 14:07:05,68567.04,,,,
13,06-09-2024 14:12:05,66007.04,,,,
14,06-09-2024 14:17:05,64819.20,,,,
15,06-09-2024 14:22:05,16527.36,,,,
16,06-09-2024 14:27:05,33003.52,,,,
17,06-09-2024 14:32:05,9884.16,,,,
18,06-09-2024 14:37:05,9707.52,,,,
19,06-09-2024 14:42:05,8555.52,,,,
20,06-09-2024 14:47:05,8235.52,,,,
21,06-09-2024 14:52:05,11299.84,,,,
22,06-09-2024 14:57:05,13470.72,,,,
23,06-09-2024 15:02:05,38328.32,,,,
24,06-09-2024 15:07:05,46305.28,,,,
25,06-09-2024 15:12:05,45629.44,,,,
26,06-09-2024 15:17:05,57753.60,,,,
27,06-09-2024 15:22:05,55582.72,,,,
28,06-09-2024 15:27:05,50872.32,,,,
29,06-09-2024 15:32:05,42557.44,,,,
30,06-09-2024 15:37:05,29992.96,,,,
31,06-09-2024 15:42:05,49295.36,,,,
32,06-09-2024 15:47:05,52039.68,,,,
33,06-09-2024 15:52:05,50155.52,,,,
34,06-09-2024 15:57:05,48230.40,,,,
35,06-09-2024 16:02:05,49336.32,,,,
36,06-09-2024 16:03:22,,,Logged,Logged,
37,06-09-2024 16:07:05,48660.48,,,,
38,06-09-2024 16:12:05,46141.44,,,,
39,06-09-2024 16:17:05,44933.12,,,,
40,06-09-2024 16:22:05,40919.04,,,,
41,06-09-2024 16:27:05,25067.52,,,,
42,06-09-2024 16:32:05,14848.00,,,,
43,06-09-2024 16:37:05,10654.72,,,,
44,06-09-2024 16:42:05,10280.96,,,,
45,06-09-2024 16:47:05,13214.72,,,,
46,06-09-2024 16:52:05,12293.12,,,,
47,06-09-2024 16:57:05,11023.36,,,,
48,06-09-2024 17:02:05,12984.32,,,,
49,06-09-2024 17:07:05,12871.68,,,,
50,06-09-2024 17:12:05,29962.24,,,,
51,06-09-2024 17:17:05,18667.52,,,,
52,06-09-2024 17:22:05,13102.08,,,,
53,06-09-2024 17:27:05,15846.40,,,,
54,06-09-2024 17:32:05,10211.84,,,,
55,06-09-2024 17:37:05,8732.16,,,,
56,06-09-2024 17:42:05,8680.96,,,,
57,06-09-2024 17:47:05,9707.52,,,,
58,06-09-2024 17:52:05,19522.56,,,,
59,06-09-2024 17:57:05,9280.00,,,,
60,06-09-2024 18:02:05,17413.12,,,,
61,06-09-2024 18:07:05,13015.04,,,,
62,06-09-2024 18:12:05,22824.96,,,,
63,06-09-2024 18:17:05,11560.96,,,,
64,06-09-2024 18:22:05,8727.04,,,,
65,06-09-2024 18:27:05,6963.20,,,,
66,06-09-2024 18:32:05,7265.28,,,,
67,06-09-2024 18:37:05,5926.40,,,,
68,06-09-2024 18:42:05,5283.84,,,,
69,06-09-2024 18:47:05,4702.72,,,,
70,06-09-2024 18:52:05,4450.56,,,,
71,06-09-2024 18:57:05,3891.20,,,,
72,06-09-2024 19:02:05,3623.68,,,,
73,06-09-2024 19:07:05,3388.16,,,,
74,06-09-2024 19:12:05,3265.28,,,,
75,06-09-2024 19:17:05,3188.48,,,,
76,06-09-2024 19:22:05,3133.44,,,,
77,06-09-2024 19:27:05,3046.40,,,,
78,06-09-2024 19:32:05,2949.12,,,,
79,06-09-2024 19:37:05,2842.88,,,,
80,06-09-2024 19:42:05,2758.40,,,,
81,06-09-2024 19:47:05,2684.16,,,,
82,06-09-2024 19:52:05,2717.44,,,,
83,06-09-2024 19:57:05,2560.64,,,,
84,06-09-2024 20:02:05,2379.52,,,,
85,06-09-2024 20:07:05,2220.80,,,,
86,06-09-2024 20:12:05,2079.36,,,,
87,06-09-2024 20:17:05,1948.80,,,,
88,06-09-2024 20:22:05,1811.84,,,,
89,06-09-2024 20:27:05,1664.00,,,,
90,06-09-2024 20:32:05,1507.20,,,,
91,06-09-2024 20:37:05,1352.96,,,,
92,06-09-2024 20:42:05,1190.72,,,,
93,06-09-2024 20:47:05,1025.60,,,,
94,06-09-2024 20:52:05,862.72,,,,
95,06-09-2024 20:57:05,710.40,,,,
96,06-09-2024 21:02:05,566.56,,,,
97,06-09-2024 21:07:05,429.60,,,,
98,06-09-2024 21:12:05,309.44,,,,
99,06-09-2024 21:17:05,213.68,,,,
100,06-09-2024 21:22:05,142.44,,,,
101,06-09-2024 21:27:05,85.52,,,,
102,06-09-2024 21:32:05,49.44,,,,
103,06-09-2024 21:37:05,27.67,,,,
104,06-09-2024 21:42:05,14.03,,,,
105,06-09-2024 21:47:05,7.29,,,,
106,06-09-2024 21:52:05,3.53,,,,
107,06-09-2024 21:57:05,1.76,,,,
108,06-09-2024 22:02:05,0.39,,,,
109,06-09-2024 22:07:05,0.00,,,,
110,06-09-2024 22:12:05,0.00,,,,
111,06-09-2024 22:17:05,0.00,,,,
112,06-09-2024 22:22:05,0.00,,,,
113,06-09-2024 22:27:05,0.00,,,,
114,06-09-2024 22:32:05,0.00,,,,
115,06-09-2024 22:37:05,0.00,,,,
116,06-09-2024 22:42:05,0.00,,,,
117,06-09-2024 22:47:05,0.00,,,,
118,06-09-2024 22:52:05,0.00,,,,
119,06-09-2024 22:57:05,0.00,,,,
120,06-09-2024 23:02:05,0.00,,,,
121,06-09-2024 23:07:05,0.00,,,,
122,06-09-2024 23:12:05,0.00,,,,
123,06-09-2024 23:17:05,0.00,,,,
124,06-09-2024 23:22:05,0.00,,,,
125,06-09-2024 23:27:05,0.00,,,,
126,06-09-2024 23:32:05,0.00,,,,
127,06-09-2024 23:37:05,0.00,,,,
128,06-09-2024 23:42:05,0.00,,,,
129,06-09-2024 23:47:05,0.00,,,,
130,06-09-2024 23:52:05,0.00,,,,
131,06-09-2024 23:57:05,0.00,,,,
132,06-10-2024 00:02:05,0.00,,,,
133,06-10-2024 00:07:05,0.00,,,,
134,06-10-2024 00:12:05,0.00,,,,
135,06-10-2024 00:17:05,0.00,,,,
136,06-10-2024 00:22:05,0.00,,,,
137,06-10-2024 00:27:05,0.00,,,,
138,06-10-2024 00:32:05,0.00,,,,
139,06-10-2024 00:37:05,0.00,,,,
140,06-10-2024 00:42:05,0.00,,,,
141,06-10-2024 00:47:05,0.00,,,,
142,06-10-2024 00:52:05,0.00,,,,
143,06-10-2024 00:57:05,0.00,,,,
144,06-10-2024 01:02:05,0.00,,,,
145,06-10-2024 01:07:05,0.00,,,,
146,06-10-2024 01:12:05,0.00,,,,
147,06-10-2024 01:17:05,0.00,,,,
148,06-10-2024 01:22:05,0.00,,,,
149,06-10-2024 01:27:05,0.00,,,,
150,06-10-2024 01:32:05,0.00,,,,
151,06-10-2024 01:37:05,0.00,,,,
152,06-10-2024 01:42:05,0.00,,,,
153,06-10-2024 01:47:05,0.00,,,,
154,06-10-2024 01:52:05,0.00,,,,
155,06-10-2024 01:57:05,0.00,,,,
156,06-10-2024 02:02:05,0.00,,,,
157,06-10-2024 02:07:05,0.00,,,,
158,06-10-2024 02:12:05,0.00,,,,
159,06-10-2024 02:17:05,0.00,,,,
160,06-10-2024 02:22:05,0.00,,,,
161,06-10-2024 02:27:05,0.00,,,,
162,06-10-2024 02:32:05,0.00,,,,
163,06-10-2024 02:37:05,0.00,,,,
164,06-10-2024 02:42:05,0.00,,,,
165,06-10-2024 02:47:05,0.00,,,,
166,06-10-2024 02:52:05,0.00,,,,
167,06-10-2024 02:57:05,0.00,,,,
168,06-10-2024 03:02:05,0.00,,,,
169,06-10-2024 03:07:05,0.00,,,,
170,06-10-2024 03:12:05,0.00,,,,
171,06-10-2024 03:17:05,0.00,,,,
172,06-10-2024 03:22:05,0.00,,,,
173,06-10-2024 03:27:05,0.00,,,,
174,06-10-2024 03:32:05,0.00,,,,
175,06-10-2024 03:37:05,0.00,,,,
176,06-10-2024 03:42:05,0.00,,,,
177,06-10-2024 03:47:05,0.00,,,,
178,06-10-2024 03:52:05,0.00,,,,
179,06-10-2024 03:57:05,0.00,,,,
180,06-10-2024 04:02:05,0.00,,,,
181,06-10-2024 04:07:05,0.00,,,,
182,06-10-2024 04:12:05,0.00,,,,
183,06-10-2024 04:17:05,0.00,,,,
184,06-10-2024 04:22:05,0.39,,,,
185,06-10-2024 04:27:05,1.76,,,,
186,06-10-2024 04:32:05,3.73,,,,
187,06-10-2024 04:37:05,7.12,,,,
188,06-10-2024 04:42:05,14.25,,,,
189,06-10-2024 04:47:05,26.88,,,,
190,06-10-2024 04:52:05,49.44,,,,
191,06-10-2024 04:57:05,86.20,,,,
192,06-10-2024 05:02:05,141.64,,,,
193,06-10-2024 05:07:05,206.64,,,,
194,06-10-2024 05:12:05,222.32,,,,
195,06-10-2024 05:17:05,230.24,,,,
196,06-10-2024 05:22:05,313.36,,,,
197,06-10-2024 05:27:05,424.80,,,,
198,06-10-2024 05:32:05,615.36,,,,
199,06-10-2024 05:37:05,905.92,,,,
200,06-10-2024 05:42:05,1074.88,,,,
201,06-10-2024 05:47:05,1211.20,,,,
202,06-10-2024 05:52:05,1505.92,,,,
203,06-10-2024 05:57:05,2010.24,,,,
204,06-10-2024 06:02:05,2841.60,,,,
205,06-10-2024 06:07:05,2908.16,,,,
206,06-10-2024 06:12:05,1854.08,,,,
207,06-10-2024 06:17:05,2492.80,,,,
208,06-10-2024 06:22:05,3306.24,,,,
209,06-10-2024 06:27:05,3916.80,,,,
210,06-10-2024 06:32:05,3843.84,,,,
211,06-10-2024 06:37:05,3783.68,,,,
212,06-10-2024 06:42:05,3632.64,,,,
213,06-10-2024 06:47:05,3843.84,,,,
214,06-10-2024 06:52:05,4769.28,,,,
215,06-10-2024 06:57:05,4803.84,,,,
216,06-10-2024 07:02:05,4828.16,,,,
217,06-10-2024 07:07:05,4646.40,,,,
218,06-10-2024 07:12:05,5045.76,,,,
219,06-10-2024 07:17:05,5192.96,,,,
220,06-10-2024 07:22:05,5875.20,,,,
221,06-10-2024 07:27:05,6858.24,,,,
222,06-10-2024 07:32:05,8140.80,,,,
223,06-10-2024 07:37:05,6364.16,,,,
224,06-10-2024 07:42:05,5693.44,,,,
225,06-10-2024 07:47:05,4629.76,,,,
226,06-10-2024 07:52:05,4444.16,,,,
227,06-10-2024 07:57:05,5872.64,,,,
228,06-10-2024 08:02:05,5573.12,,,,
229,06-10-2024 08:07:05,7800.32,,,,
230,06-10-2024 08:12:05,6794.24,,,,
231,06-10-2024 08:17:05,8770.56,,,,
232,06-10-2024 08:22:05,9487.36,,,,
233,06-10-2024 08:27:05,12595.20,,,,
234,06-10-2024 08:32:05,13404.16,,,,
235,06-10-2024 08:37:05,14274.56,,,,
236,06-10-2024 08:42:05,15175.68,,,,
237,06-10-2024 08:47:05,17008.64,,,,
238,06-10-2024 08:52:05,15933.44,,,,
239,06-10-2024 08:57:05,18600.96,,,,
240,06-10-2024 09:02:05,20188.16,,,,
241,06-10-2024 09:07:05,18698.24,,,,
242,06-10-2024 09:12:05,19993.60,,,,
243,06-10-2024 09:17:05,20899.84,,,,
244,06-10-2024 09:22:05,31457.28,,,,
245,06-10-2024 09:27:05,21862.40,,,,
246,06-10-2024 09:32:05,41840.64,,,,
247,06-10-2024 09:37:05,51834.88,,,,
248,06-10-2024 09:42:05,18324.48,,,,
249,06-10-2024 09:47:05,32194.56,,,,
250,06-10-2024 09:52:05,50647.04,,,,
251,06-10-2024 09:57:05,52838.40,,,,
252,06-10-2024 10:02:05,53452.80,,,,
253,06-10-2024 10:07:05,54906.88,,,,
254,06-10-2024 10:12:05,55685.12,,,,
255,06-10-2024 10:17:05,57753.60,,,,
256,06-10-2024 10:22:05,58388.48,,,,
257,06-10-2024 10:27:05,59944.96,,,,
258,06-10-2024 10:32:05,61255.68,,,,
259,06-10-2024 10:37:05,62627.84,,,,
260,06-10-2024 10:42:05,62791.68,,,,
261,06-10-2024 10:47:05,63856.64,,,,
262,06-10-2024 10:52:05,66314.24,,,,
263,06-10-2024 10:57:05,67010.56,,,,
264,06-10-2024 11:02:05,68218.88,,,,
265,06-10-2024 11:07:05,66088.96,,,,
266,06-10-2024 11:12:05,65556.48,,,,
267,06-10-2024 11:17:05,64225.28,,,,
268,06-10-2024 11:22:05,68075.52,,,,
269,06-10-2024 11:27:05,69017.60,,,,
270,06-10-2024 11:32:05,67747.84,,,,
271,06-10-2024 11:37:05,67338.24,,,,
272,06-10-2024 11:42:05,27310.08,,,,
273,06-10-2024 11:47:05,72704.00,,,,
274,06-10-2024 11:52:05,57282.56,,,,
275,06-10-2024 11:57:05,27361.28,,,,
276,06-10-2024 12:02:05,73236.48,,,,
277,06-10-2024 12:07:05,74444.80,,,,
278,06-10-2024 12:12:05,59064.32,,,,
279,06-10-2024 12:17:05,74567.68,,,,
280,06-10-2024 12:22:05,73420.80,,,,
281,06-10-2024 12:27:05,54108.16,,,,
282,06-10-2024 12:32:05,30535.68,,,,
283,06-10-2024 12:37:05,42577.92,,,,
284,06-10-2024 12:42:05,67235.84,,,,
285,06-10-2024 12:47:05,71147.52,,,,
286,06-10-2024 12:52:05,73195.52,,,,
287,06-10-2024 12:57:05,74588.16,,,,
288,06-10-2024 13:02:05,74690.56,,,,
289,06-10-2024 13:07:05,60805.12,,,,
290,06-10-2024 13:12:05,71987.20,,,,
291,06-10-2024 13:17:05,73482.24,,,,
292,06-10-2024 13:22:05,54067.20,,,,
293,06-10-2024 13:27:05,73154.56,,,,
294,06-10-2024 13:32:05,72540.16,,,,
295,06-10-2024 13:37:05,70062.08,,,,
296,06-10-2024 13:42:05,63856.64,,,,
297,06-10-2024 13:47:05,69222.40,,,,
298,06-10-2024 13:52:05,61685.76,,,,
299,06-10-2024 13:57:05,62935.04,,,,
300,06-10-2024 14:02:05,48947.20,,,,
301,06-10-2024 14:07:05,63569.92,,,,
302,06-10-2024 14:12:05,23132.16,,,,
303,06-10-2024 14:17:05,55705.60,,,,
304,06-10-2024 14:22:05,17955.84,,,,
305,06-10-2024 14:27:05,34867.20,,,,
306,06-10-2024 14:32:05,15585.28,,,,
307,06-10-2024 14:37:05,11555.84,,,,
308,06-10-2024 14:42:05,13701.12,,,,
309,06-10-2024 14:47:05,14638.08,,,,
310,06-10-2024 14:52:05,14458.88,,,,
311,06-10-2024 14:57:05,15001.60,,,,
312,06-10-2024 15:02:05,13639.68,,,,
313,06-10-2024 15:07:05,50053.12,,,,
314,06-10-2024 15:12:05,54456.32,,,,
315,06-10-2024 15:17:05,51896.32,,,,
316,06-10-2024 15:22:05,50360.32,,,,
317,06-10-2024 15:27:05,52039.68,,,,
318,06-10-2024 15:32:05,49725.44,,,,
319,06-10-2024 15:37:05,30801.92,,,,
320,06-10-2024 15:42:05,48107.52,,,,
321,06-10-2024 15:47:05,52387.84,,,,
322,06-10-2024 15:52:05,53800.96,,,,
323,06-10-2024 15:57:05,51609.60,,,,
324,06-10-2024 16:02:05,50544.64,,,,
325,06-10-2024 16:07:05,50216.96,,,,
326,06-10-2024 16:12:05,44113.92,,,,
327,06-10-2024 16:17:05,40243.20,,,,
328,06-10-2024 16:22:05,41891.84,,,,
329,06-10-2024 16:27:05,24197.12,,,,
330,06-10-2024 16:32:05,17515.52,,,,
331,06-10-2024 16:37:05,12784.64,,,,
332,06-10-2024 16:42:05,13342.72,,,,
333,06-10-2024 16:47:05,12625.92,,,,
334,06-10-2024 16:52:05,13061.12,,,,
335,06-10-2024 16:57:05,11576.32,,,,
336,06-10-2024 17:02:05,14602.24,,,,
337,06-10-2024 17:07:05,13291.52,,,,
338,06-10-2024 17:12:05,19783.68,,,,
339,06-10-2024 17:17:05,16348.16,,,,
340,06-10-2024 17:22:05,19082.24,,,,
341,06-10-2024 17:27:05,16614.40,,,,
342,06-10-2024 17:32:05,9771.52,,,,
343,06-10-2024 17:37:05,8921.60,,,,
344,06-10-2024 17:42:05,8486.40,,,,
